Timestamp,PM2_5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,AT_C,RH_Percent,WD_deg,BP_mmHg,Station
23-11-2023,31.06944444,44.47222222,1.297916667,19.41979167,11.38333333,11.27291667,6.785763889,0.15280303,18.5675,0.084848485,0.351515152,22.53611111,75.85416667,96.45833333,715.4263946,Silkboard
24-11-2023,34.40625,49.15625,1.263541667,18.14375,10.68541667,9.404166667,6.546180556,0.171354167,21.408125,0.0875,0.390972222,22.25208333,74.97916667,96.07291667,715.3905442,Silkboard
25-11-2023,35.03125,50.11458333,1.229166667,19.69583333,11.47916667,8.936458333,6.750347222,0.255381944,16.80833333,0.146875,0.587152778,21.41145833,79.47916667,88.64583333,715.3546939,Silkboard
26-11-2023,46.21875,66.11458333,1.3125,18.65416667,10.98125,8.745833333,7.304166667,0.234375,26.65520833,0.127083333,0.539236111,21.87395833,72.38541667,88.54166667,715.3188435,Silkboard
27-11-2023,37.375,53.35416667,1.282291667,18.35416667,10.8,8.834375,6.153472222,0.26125,22.815625,0.145833333,0.602083333,22.49375,71.86458333,89.85416667,715.2829932,Silkboard
28-11-2023,44.80208333,63.94791667,1.248958333,19.41770833,11.346875,9.013541667,7.8,0.254479167,22.3765625,0.151041667,0.590625,22.46770833,73.07291667,92.85416667,715.2471429,Silkboard
29-11-2023,43.51041667,62.17708333,1.25625,20.15104167,11.73958333,9.11875,6.851388889,0.259270833,20.22270833,0.142708333,0.601041667,22.50104167,73.80208333,94.72916667,715.2112925,Silkboard
30-11-2023,34.6875,49.64583333,1.287152778,18.91111111,11.10763889,8.779513889,6.891666667,0.216076389,20.96086806,0.125,0.497569444,21.92916667,74.56944444,91.72569444,715.1754422,Silkboard
01-12-2023,61.29166667,87.48958333,1.185416667,23.40208333,13.40833333,9.086458333,6.227777778,0.367986111,16.77083333,0.204861111,0.85,21.96875,74.41666667,108.3541667,715.1395918,Silkboard
02-12-2023,78.55208333,112.25,1.194791667,24.29583333,13.89166667,9.9375,5.530555556,0.411319444,18.63020833,0.227083333,0.950347222,21.70520833,73.45833333,115.0833333,715.1037415,Silkboard
03-12-2023,33.67708333,48.10416667,1.24375,23.20104167,13.35416667,9.439583333,4.603472222,0.311423611,16.52135417,0.173611111,0.721875,21.04583333,81.0625,155.4895833,715.0678912,Silkboard
04-12-2023,95.91319444,137.0173611,1.180902778,31.746875,17.8375,9.885416667,6.665972222,0.66875,14.71614583,0.377083333,1.539583333,21.30798611,76.09375,271.65625,715.0320408,Silkboard
05-12-2023,138.7395833,198.2395833,1.313541667,35.06458333,19.715625,11.14270833,8.125347222,1.011770833,13.43614583,0.564583333,2.3375,22.11666667,71.55208333,231.59375,714.9961905,Silkboard
06-12-2023,129.53125,235.0520833,1.217013889,40.25416667,22.39375,11.21770833,4.153819444,1.315381944,16.88489583,0.735416667,3.033333333,23.63229167,66.33333333,123.5104167,714.9603401,Silkboard
07-12-2023,42.58333333,106.5208333,1.254166667,22.35625,12.90416667,11.23958333,5.248611111,0.462355072,23.82458333,0.264130435,1.068478261,23.515625,70.73958333,120.9791667,714.9244898,Silkboard
08-12-2023,34.125,85.375,1.291666667,18.31979167,10.79166667,10.46666667,6.884375,0.289756944,26.02375,0.160069444,0.670138889,22.978125,73.48958333,93.3125,714.8886395,Silkboard
09-12-2023,29.79166667,74.45833333,1.321875,18.0625,10.69270833,9.721875,7.913888889,0.311875,24.19364583,0.177083333,0.720138889,22.90104167,74.92708333,89.41666667,714.8527891,Silkboard
10-12-2023,28.65625,71.73958333,1.316666667,18.17261905,10.72857143,10.89285714,4.627272727,0.252173913,26.66479167,0.139130435,0.580797101,22.59270833,72.42708333,89.51041667,714.8169388,Silkboard
11-12-2023,34.36805556,85.90277778,1.305208333,18.89583333,11.10729167,10.59270833,7.302083333,0.2875,30.2565625,0.159375,0.662847222,22.840625,67.98958333,94.80208333,714.7810884,Silkboard
12-12-2023,43.875,109.5104167,1.241666667,21.334375,12.3625,10.53645833,5.588888889,0.371111111,25.40010417,0.207638889,0.856944444,21.953125,68.30208333,98.04166667,714.7452381,Silkboard
13-12-2023,44.80208333,111.875,1.30625,20.840625,12.14479167,10.196875,7.500694444,0.327673611,19.35125,0.181944444,0.752777778,21.11979167,66.53125,95.96875,714.7093878,Silkboard
14-12-2023,38.66666667,96.59375,1.303125,18.53958333,10.91458333,10.07083333,3.963888889,0.277847222,16.33864583,0.157291667,0.640277778,20.69895833,68.14583333,97.39583333,714.6735374,Silkboard
15-12-2023,41.67708333,104.5104167,1.252083333,18.403125,10.809375,9.3625,6.669097222,0.374375,11.908125,0.206597222,0.859375,20.38125,75.80208333,94.86458333,714.6376871,Silkboard
16-12-2023,26.57291667,66.35416667,1.272916667,19.2125,11.25729167,10.23645833,4.267013889,0.404513889,7.912083333,0.227777778,0.932986111,21.58541667,75.03125,97.90625,714.6018367,Silkboard
17-12-2023,20.22916667,65.48958333,1.266666667,17.82083333,10.51354167,12.28333333,4.854861111,0.392152778,5.801458333,0.221875,0.905902778,21.03541667,76.21875,90.08333333,714.5659864,Silkboard
18-12-2023,38.64583333,98.90625,1.330208333,18.45,10.890625,12.86145833,5.882291667,0.335416667,3.473576389,0.191319444,0.778472222,20.290625,75.16666667,91.33333333,714.5301361,Silkboard
19-12-2023,61.1875,141.3958333,1.282291667,20.72916667,12.07083333,13.70625,5.620138889,0.407638889,1.95265873,0.221180556,0.940625,21.08229167,67.17708333,95,714.4942857,Silkboard
20-12-2023,55.89583333,127.4791667,1.248958333,18.70104167,10.95833333,13.7375,6.836805556,0.351944444,15.43526042,0.204861111,0.809722222,20.89583333,71.07291667,98.16666667,714.4584354,Silkboard
21-12-2023,45.71875,126.0416667,1.26875,19.41458333,11.3625,14.03125,6.915625,0.474756944,17.108125,0.261111111,1.09375,21.059375,72.85416667,94.88541667,714.422585,Silkboard
22-12-2023,53,138.1458333,1.155208333,22.06979167,12.67048611,15.49340278,4.311458333,0.446388889,16.45114583,0.251041667,1.025347222,22.56979167,66.97916667,116.3645833,714.3867347,Silkboard
23-12-2023,59.65625,129.53125,1.291666667,17.16145833,10.17708333,15.16354167,4.723611111,0.274548611,12.05833333,0.152083333,0.63125,21.021875,58.61458333,88.85416667,714.3508844,Silkboard
24-12-2023,50.625,115.7083333,1.308333333,17.84479167,10.56354167,16.103125,5.020833333,0.366284722,11.85020833,0.205555556,0.845486111,20.99270833,66.6875,90.69791667,714.315034,Silkboard
25-12-2023,28.98958333,70.98958333,1.308333333,15.440625,9.275,15.37708333,7.986805556,0.290520833,12.92354167,0.159722222,0.673611111,21.178125,72.72916667,89.85416667,714.2791837,Silkboard
26-12-2023,30.58333333,85.02083333,1.270833333,17.45,10.32083333,15.596875,2.702083333,0.298263889,15.71854167,0.162847222,0.691319444,21.47083333,61.11458333,88.63541667,714.2433333,Silkboard
27-12-2023,29.34375,89.75,1.345833333,17.51041667,10.40625,15.97291667,6.49375,0.256527778,16.21885417,0.146180556,0.596180556,21.075,61.46875,94.04166667,714.207483,Silkboard
28-12-2023,33.29166667,87.24652778,1.279166667,16.575,9.860416667,16.878125,5.561458333,0.264618056,14.12677083,0.143402778,0.603472222,21.071875,68.72916667,94.80208333,714.1716327,Silkboard
29-12-2023,27.52083333,81.42708333,1.3125,15.69791667,9.417708333,15.54583333,5.192361111,0.264097222,13.59479167,0.147569444,0.6125,20.753125,72.27083333,89.21875,714.1357823,Silkboard
30-12-2023,21.21875,84.69791667,1.275,14.65520833,8.829166667,16.20625,6.111458333,0.222638889,12.88230392,0.129166667,0.508333333,21.79479167,68,92.76041667,714.099932,Silkboard
31-12-2023,33.07291667,88.89583333,1.285763889,13.91111111,8.444444444,15.603125,5.767013889,0.228020833,10.67672619,0.124652778,0.524305556,20.571875,69.13194444,91.01041667,714.0640816,Silkboard
01-01-2024,44.15,101.29,1.27,15.67,9.37,16.42,5.61,0.33,12.51,0.18,0.73,21.28,65.31,95.98,714.0282313,Silkboard
02-01-2024,46.58,96.74,1.31,15.2,9.14,16.6,6.85,0.3,2.04,0.16,0.69,21.38,66.98,91.38,713.992381,Silkboard
03-01-2024,45.72,96.15,1.31,14.38,8.72,13.79,9.07,0.25,44.91,0.15,0.58,21.02,67.25,93.22,713.9565306,Silkboard
04-01-2024,46.78,111.41,1.29,15.19,9.12,11.39,7.12,0.34,36.26,0.19,0.79,21.14,70.71,96.33,713.9206803,Silkboard
05-01-2024,30.41,72.3,1.26,12.39,7.62,11.23,4.9,0.3,24.56,0.17,0.69,21.33,73.62,96.82,713.8848299,Silkboard
06-01-2024,28.51,67.88,1.28,12.58,7.72,10.91,5.76,0.3,16.67,0.16,0.7,21.91,71.29,91.26,713.8489796,Silkboard
07-01-2024,25.18,60.07,1.26,12.28,7.56,10.53,7.08,0.27,13.7,0.15,0.63,22.03,68.81,88.61,713.8131293,Silkboard
08-01-2024,16.84,40.23,1.29,13.27,8.1,9.51,5.86,0.24,14.57,0.13,0.55,20.22,80.96,87.89,713.7772789,Silkboard
09-01-2024,605.62,52.22,1.29,14.42,8.72,8.16,8.2,0.35,10.28,0.19,0.81,20.69,69.48,92.56,713.7414286,Silkboard
10-01-2024,594.04,94.59,1.25,13.91,8.42,8.32,6.48,0.31,11.35,0.17,0.72,21.03,63.64,89.52,713.7055782,Silkboard
11-01-2024,39.08,92.83,1.27,14.09,8.52,9.14,8.08,0.32,25.25,0.18,0.73,21.96,63.01,89.52,713.6697279,Silkboard
12-01-2024,42.67,101.64,1.29,16.13,9.63,11.63,7.4,0.35,29.77,0.2,0.81,21.17,62,86.75,713.6338776,Silkboard
13-01-2024,45.62,108.83,1.24,14.11,8.52,10.3,6.48,0.34,29.9,0.19,0.77,21.18,68.43,91.6,713.5980272,Silkboard
14-01-2024,55.46,132.08,1.29,16.45,9.8,11.07,6.73,0.38,29.89,0.21,0.87,22.3,62.57,94.94,713.5621769,Silkboard
15-01-2024,51.24,122.16,1.29,15.44,9.25,11.53,9.28,0.38,29.83,0.21,0.89,22.07,60.16,91.54,713.5263265,Silkboard
16-01-2024,52.52,125.07,1.25,15.5,9.26,10.62,7.29,0.48,29.97,0.27,1.09,21.77,61.27,95.35,713.4904762,Silkboard
17-01-2024,49.41,117.79,1.28,14.25,8.62,9.7,8.06,0.42,29.97,0.24,0.98,21.94,61.07,112.26,713.4546259,Silkboard
18-01-2024,51.24,122.03,1.3,14.64,8.85,9.56,8.45,0.4,29.47,0.22,0.92,22.01,59.8,117.45,713.4187755,Silkboard
19-01-2024,36.4,97.06,1.27,13.1,7.91,11.51,7.28,0.24,29.82,0.14,0.56,22.33,63.31,94.43,713.3829252,Silkboard
20-01-2024,43.28,98.16,1.32,17.5,10.39,21.52,5.88,0.29,29.73,0.16,0.65,22.41,62.15,97.49,713.3470748,Silkboard
21-01-2024,42.16,112.07,1.39,19.42,11.46,21.99,6.93,0.52,29.58,0.29,1.19,22.82,59.32,101.35,713.3112245,Silkboard
22-01-2024,36.68,96.26,1.31,18.57,10.95,22.24,7.4,0.45,29.85,0.25,1.04,23.2,57.85,93.82,713.2753741,Silkboard
23-01-2024,38.39,113.66,1.36,19.45,11.45,21.92,5.68,0.34,30.02,0.19,0.78,22.97,55.91,109.48,713.2395238,Silkboard
24-01-2024,49.24,115.26,1.32,19.83,11.62,22.48,6.61,0.45,30.02,0.25,1.04,22.64,60.67,125.82,713.2036735,Silkboard
25-01-2024,47.5,111.29,1.32,19.39,11.38,23.04,7,0.34,29.98,0.18,0.78,22.99,58.18,109.91,713.1678231,Silkboard
26-01-2024,26.43,70.82,1.35,17.69,10.5,22.08,4.24,0.21,30.01,0.11,0.49,22.12,58.31,93.76,713.1319728,Silkboard
27-01-2024,25.74,72.9,1.29,17.72,10.48,21.93,8.07,0.28,30.07,0.15,0.62,21.84,60.03,89.97,713.0961224,Silkboard
28-01-2024,24.58,61.6,1.34,17.03,10.14,21.16,5.65,0.23,30.08,0.13,0.52,21.45,63.46,89.41,713.0602721,Silkboard
29-01-2024,34.33,86.09,1.36,18.61,11.01,21.61,4.3,0.29,29.89,0.16,0.67,21.78,57.95,91.9,713.0244218,Silkboard
30-01-2024,50.77,160.08,1.35,23.95,13.84,22.17,6.29,0.78,29.97,0.43,1.79,21.94,56.1,109.97,712.9885714,Silkboard
31-01-2024,55.75,186.84,1.32,26.2,15,23.02,6.55,1,30.15,0.56,2.3,23.4,57.98,145.53,712.9527211,Silkboard
01-02-2024,42.56,155.58,1.26,27.02,15.4,23.51,6.89,0.93,30.17,0.52,2.14,24.01,58.97,141.71,712.9168707,Silkboard
02-02-2024,45.08,113.62,1.3,21.62,12.56,23.57,2.99,0.53,29.96,0.29,1.22,24.26,62.73,123.74,712.8810204,Silkboard
03-02-2024,33.7,89.69,1.32,17.86,10.59,22.69,7.88,0.72,30.13,0.15,0.65,24.02,63.67,92.62,712.8451701,Silkboard
04-02-2024,38.12,94.68,1.4,18.01,10.71,21.89,7.06,0.69,30.07,0.14,0.58,23.31,56.08,92.42,712.8093197,Silkboard
05-02-2024,34.1,98.1,1.34,19.25,11.33,22.34,6.84,0.71,30.11,0.17,0.71,23.5,52.31,91.92,712.7734694,Silkboard
06-02-2024,41.1,120.05,1.33,20.3,11.87,22.63,4.89,0.8,29.93,0.26,1.06,23.84,53.9,90.2,712.737619,Silkboard
07-02-2024,49.78,154.56,1.33,21.91,12.74,19.46,8.47,0.98,31.39,0.46,1.9,22.97,54.14,86.14,712.7017687,Silkboard
08-02-2024,30.65,113.93,1.4,21.55,12.6,12.345,12.52,0.59,30.17,0.13,0.51,26.91,36.25,84.94,712.6659184,Silkboard
09-02-2024,28.92,99.47,1.32,20.42,11.94,5.23,3.61,0.64,29.87,0.15,0.61,24.93,46.23,90.56,712.630068,Silkboard
10-02-2024,35.66,93.54,1.26,18.25,10.73,5.65,2.94,0.66,29.84,0.14,0.58,23.6,58.93,90.49,712.5942177,Silkboard
11-02-2024,37.03,92.03,1.28,18.02,10.64,5.58,5.09,0.64,29.93,0.09,0.4,23.03,58.92,88.78,712.5583673,Silkboard
12-02-2024,30.96,95.02,1.28,20.95,12.19,5.37,5.33,0.69,29.69,0.14,0.57,25.51,44.12,88.27,712.522517,Silkboard
13-02-2024,25.45,78.83,1.26,19.09,11.19,6.1,2.98,0.71,30.16,0.16,0.66,22.89,59.26,91.95,712.4866667,Silkboard
14-02-2024,28.95,80.29,1.28,19.07,11.18,5.78,11.4,0.74,29.96,0.18,0.76,23.41,60.68,91.33,712.4508163,Silkboard
15-02-2024,31.44,88.22,1.27,19.95,11.65,5.6,10.41,0.74,30.06,0.18,0.77,22.83,54.55,87.41,712.414966,Silkboard
16-02-2024,30.17,91.78,1.3,20.14,11.77,5.98,8.98,0.73,30.25,0.17,0.72,22.47,59.67,89.93,712.3791156,Silkboard
17-02-2024,27.55,86.26,1.26,21.29,12.36,5.6,6.96,0.71,29.97,0.15,0.62,24.07,47.96,89.7,712.3432653,Silkboard
18-02-2024,31.52,96.39,1.27,21.92,12.7,5.76,7.27,0.75,29.65,0.2,0.84,24.54,48.51,102.34,712.307415,Silkboard
19-02-2024,27.48,89.79,1.23,21.39,12.37,6.1,6.43,0.7,30.02,0.15,0.66,24.33,47.95,96.26,712.2715646,Silkboard
20-02-2024,37.53,119.75,1.3,21.8,12.66,6.2,9.7,0.82,30.11,0.29,1.2,25.04,48.42,108.5,712.2357143,Silkboard
21-02-2024,48.69,147.08,1.32,23.25,13.44,6.4,9.13,0.9,30.22,0.41,1.71,25.6,52.06,152.95,712.1998639,Silkboard
22-02-2024,46.74,154.83,1.3,24.66,14.18,6.22,5.73,0.85,29.93,0.51,2.13,26.18,49.12,165.93,712.1640136,Silkboard
23-02-2024,37.98,141.51,1.38,32.22,18.27,6.06,6.05,1.09,30.15,0.68,2.82,26.9,42.59,185.86,712.1281633,Silkboard
24-02-2024,36.04,102.04,1.31,22.37,12.96,6.83,5.57,0.8,30.21,0.27,1.1,26.01,53.64,137.53,712.0923129,Silkboard
25-02-2024,31.61,81.26,1.29,16.62,9.89,6.06,6.1,0.7,29.67,0.17,0.7,24.89,53.89,98.77,712.0564626,Silkboard
26-02-2024,18.6,71.6,1.27,15.28,9.17,6.19,6.35,0.63,29.98,0.09,0.38,23.62,60.62,98.74,712.0206122,Silkboard
27-02-2024,25.3,82.41,1.24,16.58,9.83,5.84,8.56,0.71,29.41,0.16,0.65,25.66,53.3,95.22,711.9847619,Silkboard
28-02-2024,34.23,83.42,1.27,16.77,9.95,5.6,5.17,0.74,29.93,0.19,0.78,24.8,52.54,95.41,711.9489116,Silkboard
29-02-2024,37.86,94.68,1.27,18.87,11.07,5.45,9.19,0.75,30,0.21,0.85,24.71,43.35,94.97,711.9130612,Silkboard
01-03-2024,34.97,87.28,1.3,18.28,10.78,5.88,7.82,0.73,29.95,0.18,0.73,24.67,49.2,94.06,711.8772109,Silkboard
02-03-2024,38.39,96.02,1.29,16.2,9.67,5.92,6.1,0.71,30.1,0.14,0.64,24.89,43.74,97.47,711.8413605,Silkboard
03-03-2024,54.71,136.51,1.32,17.35,10.3,5.75,11.21,0.74,29.96,0.21,0.87,25.68,47,102.09,711.8055102,Silkboard
04-03-2024,45.26,127.33,1.26,18.72,10.98,6.02,7.05,0.83,29.87,0.36,1.45,26.71,47.11,138.35,711.7696599,Silkboard
05-03-2024,39.26,110.77,1.31,16.7,9.95,6.2,9.21,0.75,29.84,0.33,1.37,27.25,44,119.44,711.7338095,Silkboard
06-03-2024,44.27,132.01,1.25,18.84,11.04,6.18,9.49,0.83,29.8,0.32,1.33,26.97,43.18,153.18,711.6979592,Silkboard
07-03-2024,53.27,143.74,1.38,17.56,10.46,5.36,12.56,0.74,30,0.22,0.93,27.29,39.11,145.68,711.6621088,Silkboard
08-03-2024,52.24,133.26,1.28,17.37,10.29,6.2,19.73,0.83,29.74,0.32,1.31,27.27,40.1,145.49,711.6262585,Silkboard
09-03-2024,37.66,111.66,1.24,15.56,9.29,6.08,7.65,0.72,29.58,0.21,0.89,27.89,41.45,139.01,711.5904082,Silkboard
10-03-2024,47.59,107.17,1.28,11.89,7.37,6.46,10.55,0.71,29.68,0.19,0.8,26.98,52.58,113.88,711.5545578,Silkboard
11-03-2024,40.44,105.32,1.26,11.36,7.06,7.76,8.87,0.59,29.79,0.26,1.07,26.79,46.26,108.06,711.5187075,Silkboard
12-03-2024,45.4,103.91,1.29,15.72,9.41,9.36,10.6,0.45,29.73,0.26,1.08,26.89,46.55,126.15,711.4828571,Silkboard
13-03-2024,50.61,111.2,1.22,25.37,14.49,9.85,10.32,0.58,30.37,0.42,1.74,27.49,44.89,154.64,711.4470068,Silkboard
14-03-2024,48.31,106.3,1.29,25.25,14.48,18.7,9.64,0.56,29.58,0.43,1.8,27.93,50.58,173.99,711.4111565,Silkboard
15-03-2024,43.59,95.88,1.34,20.47,11.98,34.41,5.09,0.48,29.8,0.29,1.19,28.12,49.09,158.26,711.3753061,Silkboard
16-03-2024,38.78,85.41,1.27,18.15,10.69,30.87,8.79,0.43,29.73,0.23,0.96,27.49,48.61,135.55,711.3394558,Silkboard
17-03-2024,41.52,91.35,1.33,16.04,9.61,29.07,10.35,0.26,29.56,0.13,0.55,26.62,50.71,101.16,711.3036054,Silkboard
18-03-2024,50.98,112.12,1.32,19.5,11.45,28.8,10.92,0.42,30,0.24,1.01,26.96,46.31,145.23,711.2677551,Silkboard
19-03-2024,50.06,110.15,1.28,20.16,11.77,28.79,17.58,0.43,29.99,0.25,1.02,27.21,39.52,140.84,711.2319048,Silkboard
20-03-2024,50.18,110.43,1.3,19.36,11.36,28.65,15.41,0.43,29.75,0.22,0.92,26.76,46.1,124.26,711.1960544,Silkboard
21-03-2024,25.57,56.32,1.34,16.13,9.66,27.14,7.1,0.37,29.49,0.18,0.75,25.38,55.78,95.09,711.1602041,Silkboard
22-03-2024,34.93,76.95,1.34,17.06,10.15,26.85,6.92,0.44,29.39,0.27,1.13,26.06,54.98,101.83,711.1243537,Silkboard
23-03-2024,32.3,71.11,1.3,17.02,10.11,26.6,8.81,0.37,29.93,0.25,1.04,27,50.05,106.3,711.0885034,Silkboard
24-03-2024,32.28,71.05,1.29,16.43,9.79,26.31,10.34,0.32,29.46,0.15,0.63,27.29,40.72,117.32,711.0526531,Silkboard
25-03-2024,32.78,72.15,1.32,16.91,10.07,26.5,7.04,0.41,29.54,0.26,1.08,27.05,46.01,105.61,711.0168027,Silkboard
26-03-2024,31.51,69.46,1.34,17.73,10.52,26.2,8.11,0.36,29.73,0.16,0.67,27.39,42.05,111.18,710.9809524,Silkboard
27-03-2024,26.94,59.3,1.28,17.54,10.37,26.65,7.28,0.37,29.66,0.17,0.71,26.81,47.01,96.08,710.945102,Silkboard
28-03-2024,34.59,76.12,1.34,19.09,11.24,25.82,11.29,0.42,29.68,0.22,0.91,29.85,40.25,99.91,710.9092517,Silkboard
29-03-2024,41.07,90.38,1.37,17.86,10.61,19.7,8.76,0.43,29.47,0.23,0.95,28.43,44.94,128.69,710.8734014,Silkboard
30-03-2024,33.66,74.18,1.3,18.53,10.91,20.18,7.53,0.43,29.79,0.25,1.04,28.42,43.32,127.46,710.837551,Silkboard
31-03-2024,47.25,103.92,1.25,18.35,10.76,18.28,12.6,0.38,29.81,0.16,0.72,24.36,46.92,76.25,710.8017007,Silkboard
01-04-2024,36.07,79.49,1.29,23.71,13.66,23.09,7.59,0.62,29.51,0.45,1.88,30.79,39.09,135,710.7658503,Silkboard
02-04-2024,27.32,60.14,1.31,18.38,10.85,21.07,6.63,0.39,24.35,0.21,0.84,30.3,43.55,114.56,710.73,Silkboard
03-04-2024,28.47,62.76,1.33,17.52,10.39,21.26,9.04,0.37,24.67,0.18,0.71,30.7,39.41,106.11,711.94,Silkboard
04-04-2024,23.45,51.62,1.32,16.66,9.94,18.37,3.54,0.4,28.22,0.24,0.97,29.21,43.32,129.85,712.41,Silkboard
05-04-2024,31.96,70.36,1.29,17.25,10.24,18.11,8.22,0.39,36.3,0.2,0.82,29.61,41.02,129.76,712.29,Silkboard
06-04-2024,35.88,78.93,1.27,17.79,10.49,17.61,6.64,0.39,19.7,0.17,0.73,29.62,38.91,116.59,711.51,Silkboard
07-04-2024,27.62,60.76,1.33,15.23,9.18,16.92,5.51,0.39,19.79,0.17,0.74,29.39,40.24,138.25,711.41,Silkboard
08-04-2024,26.25,57.81,1.27,14.66,8.83,15.7,10.14,0.4,21.9,0.26,1.11,29.17,46.55,149.09,712.08,Silkboard
09-04-2024,28.38,62.51,1.27,13.15,8.03,15.95,7.92,0.36,19.44,0.17,0.71,27.79,44.8,107.23,712.51,Silkboard
10-04-2024,32.41,71.29,1.33,11.71,7.31,13.81,6.7,0.32,20.99,0.11,0.46,27.61,51.34,98.46,712.61,Silkboard
11-04-2024,30.68,67.59,1.25,9.4,6.01,11.61,10.95,0.27,19.51,0.12,0.47,25.69,56.87,109.37,713.11,Silkboard
12-04-2024,16.39,36.18,1.26,8.7,5.65,13.37,1.62,0.35,24,0.17,0.68,29.45,48.21,100.3,712.79,Silkboard
13-04-2024,24.96,54.99,1.34,8.61,5.68,12.09,6.86,0.34,19.94,0.14,0.57,27.17,54.68,107.07,713.11,Silkboard
14-04-2024,25.48,56.14,1.27,8.83,5.75,11.59,6.87,0.34,19.98,0.12,0.51,27.89,45.2,104.83,713.38,Silkboard
15-04-2024,22.86,50.41,1.3,8.41,5.53,11.33,4.67,0.34,23.37,0.16,0.65,27.73,46.92,98.88,713.69,Silkboard
16-04-2024,21.88,48.12,1.32,8.64,5.66,9.79,7.48,0.34,24.76,0.13,0.57,28.38,42.12,95.35,713,Silkboard
17-04-2024,35.96,79.16,1.35,9.81,6.31,8.02,5.59,0.43,24.97,0.26,1.06,29.06,44.56,135.27,712.39,Silkboard
18-04-2024,37.91,83.36,1.27,12.91,7.89,7.2,6.3,0.45,26.91,0.26,1.06,30.1,49.09,167.4,711.65,Silkboard
19-04-2024,37.53,82.65,1.32,8.23,5.45,5.97,6.66,0.49,24.68,0.3,1.21,29.53,53.34,171.47,710.73,Silkboard
20-04-2024,39.28,86.41,1.28,11.29,7.05,5.67,9.22,0.6,24.59,0.42,1.73,27.65,59.24,194.28,710.9,Silkboard
21-04-2024,164.23,122.4,1.21,6.01,4.17,1.6,7.88,0.33,24.9,0.15,0.64,29.59,48.42,115.59,710.95,Silkboard
22-04-2024,42.34,96.3,1.3,10.67,6.73,1.54,9.36,0.23,24.72294118,0.06,0.28,30.08,45.48,142.77,711.7,Silkboard
23-04-2024,44.72,101.55,1.3,8.7,5.68,1.7,7.59,0.21,24.54588235,0.04,0.17,29.81,42.57,138.61,710.84,Silkboard
24-04-2024,46.25,105.21,1.24,8.39,5.47,1.68,3.99,0.2,24.36882353,0.1,0.43,29.26,36.16,123.64,710.76,Silkboard
25-04-2024,50.01,113.88,1.31,11.22,7.03,1.36,8.72,0.32,24.19176471,0.18,0.71,30.02,40.16,128.93,710.78,Silkboard
26-04-2024,44.28,100.62,1.27,8.26,5.42,1.02,2.49,0.24,24.01470588,0.17,1.25,29.72,46.31,124.74,710.68,Silkboard
27-04-2024,48.12,109.66,1.25,10.02,6.35,0.92,4.36,0.2,23.83764706,0.53,3.72,29.95,38.94,114.1,710.92,Silkboard
28-04-2024,35.44,80.59,1.27,7.59,5.07,1.54,2.01,0.29,23.66058824,0.25,1.73,30.34,37.95,112.75,711.29,Silkboard
29-04-2024,38.49,87.46,1.28,10.27,6.51,1.96,13.53,0.24,23.48352941,1.65,11.68,30.04,43.56,140.77,712.55,Silkboard
30-04-2024,41.28,93.67,1.31,9.59,6.16,1.8,8.79,0.26,23.30647059,0.96,5.65,30.64,40.41,144.77,710.97,Silkboard
01-05-2024,163.33,140.7,1.28,17.71,10.42,1.82,8.54,0.23,23.12941176,0.83,3.69,30.27,53.86,180.16,709.25,Silkboard
02-05-2024,59.07,134.41,1.28,12.99,7.95,1.81,6.64,0.26,22.95235294,0.65,2.86,30.11,57.31,181.59,709.66,Silkboard
03-05-2024,56,128,1.285,16.455,9.795,2.55,13.95,0.585,22.77529412,1.36,6.02,27.88,56.5,164,710.5,Silkboard
04-05-2024,189.81,272.1,1.29,19.92,11.64,3.29,21.26,0.91,22.59823529,2.07,9.18,32.69,40.33,167.3,709.77,Silkboard
05-05-2024,65.26,148.35,1.3,15.15,9.12,2.21,8.82,0.21,22.42117647,0.86,1.94,29.86,50.57,218.82,709.74,Silkboard
06-05-2024,58.81,133.78,1.23,15.53,9.26,2.2,5.77,0.21,22.24411765,0.56,1.24,28.23,58.85,196.73,710.71,Silkboard
07-05-2024,38.43,87.6,1.26,13.37,8.13,2.12,4.21,0.21,22.06705882,0.42,0.91,27.28,56.48,166.61,712.36,Silkboard
08-05-2024,72.44,112.24,1.28,13.34,8.14,2.23,4.32,0.24,21.89,0.42,0.93,26.77,62.12,176.66,712.05,Silkboard
09-05-2024,50.96,121.24,1.24,11.02,6.88,1.73,5.12,0.21,21.71294118,0.5,1.11,28.51,56.08,153.74,710.83,Silkboard
10-05-2024,40.53,96.21,1.26,10.77,6.75,1.89,6.59,0.21,21.53588235,0.65,1.42,25.99,66.29,150.09,712.2,Silkboard
11-05-2024,36.54,86.9,1.22,12.25,7.51,2.24,6.06,0.22,21.35882353,0.59,1.31,26.75,60.82,155.69,712.9,Silkboard
12-05-2024,36.4,86.73,1.255,11.91,7.355,2.185,3.4,0.23,21.18176471,0.33,0.73,26.3,65.86,162.78,712.79,Silkboard
13-05-2024,39.02,92.97,1.29,11.57,7.2,2.13,5.17,0.23,21.00470588,0.5,1.11,26.02,68.97,134.12,712.16,Silkboard
14-05-2024,21.4,80.17,1.29,12.93,7.93,2.36,7.43,0.24,20.82764706,0.72,1.6,25.44,67.53,116.32,712.18,Silkboard
